question_url,question_text,title,question_html,section,answer_html,answer_text
http://www.tiku.cn/q/735246.html,            题目:            点M（x0，y0）是圆x2+y2=r2外一点，则直线x0x+y0y=r2与该圆的位置关系是   _____ （在相离、相交、相切中选择）．        ,1、圆的方程,"<span class=""detailq"">题目:</span><div class=""per_answer"" data-answer=""相交""><span class=""uc_q_object"">点M（x</span><span class=""uc_q_object ucqo_script""><span class=""ucqo_script_front""></span><sub>0</sub></span><span class=""uc_q_object"">，y</span><span class=""uc_q_object ucqo_script""><span class=""ucqo_script_front""></span><sub>0</sub></span><span class=""uc_q_object"">）是圆x</span><span class=""uc_q_object ucqo_script""><span class=""ucqo_script_front""></span><sup>2</sup></span><span class=""uc_q_object"">+y</span><span class=""uc_q_object ucqo_script""><span class=""ucqo_script_front""></span><sup>2</sup></span><span class=""uc_q_object"">=r</span><span class=""uc_q_object ucqo_script""><span class=""ucqo_script_front""></span><sup>2</sup></span><span class=""uc_q_object"">外一点，则直线x</span><span class=""uc_q_object ucqo_script""><span class=""ucqo_script_front""></span><sub>0</sub></span><span class=""uc_q_object"">x+y</span><span class=""uc_q_object ucqo_script""><span class=""ucqo_script_front""></span><sub>0</sub></span><span class=""uc_q_object"">y=r</span><span class=""uc_q_object ucqo_script""><span class=""ucqo_script_front""></span><sup>2</sup></span><span class=""uc_q_object"">与该圆的位置关系是   </span><u>_____</u> <span class=""uc_q_object"">（在相离、相交、相切中选择）．</span></div><span class=""uc_q_object"">点M（x</span><span class=""uc_q_object ucqo_script""><span class=""ucqo_script_front""></span><sub>0</sub></span><span class=""ucqo_script_front""></span><sub>0</sub><span class=""uc_q_object"">，y</span><span class=""uc_q_object ucqo_script""><span class=""ucqo_script_front""></span><sub>0</sub></span><span class=""ucqo_script_front""></span><sub>0</sub><span class=""uc_q_object"">）是圆x</span><span class=""uc_q_object ucqo_script""><span class=""ucqo_script_front""></span><sup>2</sup></span><span class=""ucqo_script_front""></span><sup>2</sup><span class=""uc_q_object"">+y</span><span class=""uc_q_object ucqo_script""><span class=""ucqo_script_front""></span><sup>2</sup></span><span class=""ucqo_script_front""></span><sup>2</sup><span class=""uc_q_object"">=r</span><span class=""uc_q_object ucqo_script""><span class=""ucqo_script_front""></span><sup>2</sup></span><span class=""ucqo_script_front""></span><sup>2</sup><span class=""uc_q_object"">外一点，则直线x</span><span class=""uc_q_object ucqo_script""><span class=""ucqo_script_front""></span><sub>0</sub></span><span class=""ucqo_script_front""></span><sub>0</sub><span class=""uc_q_object"">x+y</span><span class=""uc_q_object ucqo_script""><span class=""ucqo_script_front""></span><sub>0</sub></span><span class=""ucqo_script_front""></span><sub>0</sub><span class=""uc_q_object"">y=r</span><span class=""uc_q_object ucqo_script""><span class=""ucqo_script_front""></span><sup>2</sup></span><span class=""ucqo_script_front""></span><sup>2</sup><span class=""uc_q_object"">与该圆的位置关系是   </span><u>_____</u><span class=""uc_q_object"">（在相离、相交、相切中选择）．</span>",第4章 圆与方程,<em>答案：</em><em>解析：</em>,                答案：                                            解析：                            
http://www.tiku.cn/q/735245.html,"            题目:            12+8"">已知圆x2-4x-4+y2=0上的点P（x，y），求x2+y2的最大值_____ 2．        ",1、圆的方程,"<span class=""detailq"">题目:</span><div class=""per_answer"" data-answer=""&lt;span dealflag="" mathtag=""math"" style=""whiteSpace:nowrap;wordSpacing:normal;wordWrap:normal"">12+8<table cellspacing=""-1"" cellpadding=""-1""><tr><td style=""font-size: 0px""><div hassize=""7""><div style=""width:6px;background: url('http://img.jyeoo.net/images/part/8730U.png') repeat-y; height: 1px;overflow: hidden"" muststretch=""v""></div></div></td></tr></table>""&gt;<span class=""uc_q_object"">已知圆x</span><span class=""uc_q_object ucqo_script""><span class=""ucqo_script_front""></span><sup>2</sup></span><span class=""uc_q_object"">-4x-4+y</span><span class=""uc_q_object ucqo_script""><span class=""ucqo_script_front""></span><sup>2</sup></span><span class=""uc_q_object"">=0上的点P（x，y），求x</span><span class=""uc_q_object ucqo_script""><span class=""ucqo_script_front""></span><sup>2</sup></span><span class=""uc_q_object"">+y</span><span class=""uc_q_object ucqo_script""><span class=""ucqo_script_front""></span><sup>2</sup></span><span class=""uc_q_object"">的最大值</span><u>_____</u> <span class=""uc_q_object"">2．</span></div><table cellspacing=""-1"" cellpadding=""-1""><tr><td style=""font-size: 0px""><div hassize=""7""><div style=""width:6px;background: url('http://img.jyeoo.net/images/part/8730U.png') repeat-y; height: 1px;overflow: hidden"" muststretch=""v""></div></div></td></tr></table><tr><td style=""font-size: 0px""><div hassize=""7""><div style=""width:6px;background: url('http://img.jyeoo.net/images/part/8730U.png') repeat-y; height: 1px;overflow: hidden"" muststretch=""v""></div></div></td></tr><td style=""font-size: 0px""><div hassize=""7""><div style=""width:6px;background: url('http://img.jyeoo.net/images/part/8730U.png') repeat-y; height: 1px;overflow: hidden"" muststretch=""v""></div></div></td><div hassize=""7""><div style=""width:6px;background: url('http://img.jyeoo.net/images/part/8730U.png') repeat-y; height: 1px;overflow: hidden"" muststretch=""v""></div></div><div style=""width:6px;background: url('http://img.jyeoo.net/images/part/8730U.png') repeat-y; height: 1px;overflow: hidden"" muststretch=""v""></div><span class=""uc_q_object"">已知圆x</span><span class=""uc_q_object ucqo_script""><span class=""ucqo_script_front""></span><sup>2</sup></span><span class=""ucqo_script_front""></span><sup>2</sup><span class=""uc_q_object"">-4x-4+y</span><span class=""uc_q_object ucqo_script""><span class=""ucqo_script_front""></span><sup>2</sup></span><span class=""ucqo_script_front""></span><sup>2</sup><span class=""uc_q_object"">=0上的点P（x，y），求x</span><span class=""uc_q_object ucqo_script""><span class=""ucqo_script_front""></span><sup>2</sup></span><span class=""ucqo_script_front""></span><sup>2</sup><span class=""uc_q_object"">+y</span><span class=""uc_q_object ucqo_script""><span class=""ucqo_script_front""></span><sup>2</sup></span><span class=""ucqo_script_front""></span><sup>2</sup><span class=""uc_q_object"">的最大值</span><u>_____</u><span class=""uc_q_object"">2．</span>",第4章 圆与方程,<em>答案：</em><em>解析：</em>,                答案：                                            解析：                            
http://www.tiku.cn/q/735244.html,            题目:            若圆x2+y2=4上存在与点（2a，a+3）距离为1的点，则a的取值范围为[-65．        ,1、圆的方程,"<span class=""detailq"">题目:</span><div class=""per_answer"" data-answer=""见解析""><span class=""uc_q_object"">若圆x</span><span class=""uc_q_object ucqo_script""><span class=""ucqo_script_front""></span><sup>2</sup></span><span class=""uc_q_object"">+y</span><span class=""uc_q_object ucqo_script""><span class=""ucqo_script_front""></span><sup>2</sup></span><span class=""uc_q_object"">=4上存在与点（2a，a+3）距离为1的点，则a的取值范围为</span><div class=""uc_q_object uc_q_fraction ucqo_g_solution ucqo_g_blank""><div class=""ucqo_frac""><span class=""ucqo_frac_integer"">[-</span><table class=""ucqo_frac_frac""><tr><td class=""ucqo_frac_numerator"">6</td></tr><tr><td class=""ucqo_frac_denominator ucqo_g_border"">5</td></tr></table></div></div><span class=""uc_q_object"">．</span></div><span class=""uc_q_object"">若圆x</span><span class=""uc_q_object ucqo_script""><span class=""ucqo_script_front""></span><sup>2</sup></span><span class=""ucqo_script_front""></span><sup>2</sup><span class=""uc_q_object"">+y</span><span class=""uc_q_object ucqo_script""><span class=""ucqo_script_front""></span><sup>2</sup></span><span class=""ucqo_script_front""></span><sup>2</sup><span class=""uc_q_object"">=4上存在与点（2a，a+3）距离为1的点，则a的取值范围为</span><div class=""uc_q_object uc_q_fraction ucqo_g_solution ucqo_g_blank""><div class=""ucqo_frac""><span class=""ucqo_frac_integer"">[-</span><table class=""ucqo_frac_frac""><tr><td class=""ucqo_frac_numerator"">6</td></tr><tr><td class=""ucqo_frac_denominator ucqo_g_border"">5</td></tr></table></div></div><div class=""ucqo_frac""><span class=""ucqo_frac_integer"">[-</span><table class=""ucqo_frac_frac""><tr><td class=""ucqo_frac_numerator"">6</td></tr><tr><td class=""ucqo_frac_denominator ucqo_g_border"">5</td></tr></table></div><span class=""ucqo_frac_integer"">[-</span><table class=""ucqo_frac_frac""><tr><td class=""ucqo_frac_numerator"">6</td></tr><tr><td class=""ucqo_frac_denominator ucqo_g_border"">5</td></tr></table><tr><td class=""ucqo_frac_numerator"">6</td></tr><td class=""ucqo_frac_numerator"">6</td><tr><td class=""ucqo_frac_denominator ucqo_g_border"">5</td></tr><td class=""ucqo_frac_denominator ucqo_g_border"">5</td><span class=""uc_q_object"">．</span>",第4章 圆与方程,<em>答案：</em><em>解析：</em>,                答案：                                            解析：                            
http://www.tiku.cn/q/490140.html,            题目:            已知水箱中储水150米3，每小时流出的水量为7米3，则水箱中剩余的水量y（米3）与流水时间x（小时）之间的函数关系式是_____ （0≤x≤1507）．        ,4、课题学习 选择方案,"<span class=""detailq"">题目:</span><div class=""per_answer"" data-answer=""y=150-7x""><span class=""uc_q_object"">已知水箱中储水150米</span><span class=""uc_q_object ucqo_script""><span class=""ucqo_script_front""></span><sup>3</sup></span><span class=""uc_q_object"">，每小时流出的水量为7米</span><span class=""uc_q_object ucqo_script""><span class=""ucqo_script_front""></span><sup>3</sup></span><span class=""uc_q_object"">，则水箱中剩余的水量y（米</span><span class=""uc_q_object ucqo_script""><span class=""ucqo_script_front""></span><sup>3</sup></span><span class=""uc_q_object"">）与流水时间x（小时）之间的函数关系式是</span><u>_____</u> <span class=""uc_q_object"">（0≤x≤</span><div class=""uc_q_object uc_q_fraction""><div class=""ucqo_frac""><table class=""ucqo_frac_frac""><tr><td class=""ucqo_frac_numerator""><span class=""uc_q_object"">150</span></td></tr><tr><td class=""ucqo_frac_denominator ucqo_g_border""><span class=""uc_q_object"">7</span></td></tr></table></div></div><span class=""uc_q_object"">）．</span></div><span class=""uc_q_object"">已知水箱中储水150米</span><span class=""uc_q_object ucqo_script""><span class=""ucqo_script_front""></span><sup>3</sup></span><span class=""ucqo_script_front""></span><sup>3</sup><span class=""uc_q_object"">，每小时流出的水量为7米</span><span class=""uc_q_object ucqo_script""><span class=""ucqo_script_front""></span><sup>3</sup></span><span class=""ucqo_script_front""></span><sup>3</sup><span class=""uc_q_object"">，则水箱中剩余的水量y（米</span><span class=""uc_q_object ucqo_script""><span class=""ucqo_script_front""></span><sup>3</sup></span><span class=""ucqo_script_front""></span><sup>3</sup><span class=""uc_q_object"">）与流水时间x（小时）之间的函数关系式是</span><u>_____</u><span class=""uc_q_object"">（0≤x≤</span><div class=""uc_q_object uc_q_fraction""><div class=""ucqo_frac""><table class=""ucqo_frac_frac""><tr><td class=""ucqo_frac_numerator""><span class=""uc_q_object"">150</span></td></tr><tr><td class=""ucqo_frac_denominator ucqo_g_border""><span class=""uc_q_object"">7</span></td></tr></table></div></div><div class=""ucqo_frac""><table class=""ucqo_frac_frac""><tr><td class=""ucqo_frac_numerator""><span class=""uc_q_object"">150</span></td></tr><tr><td class=""ucqo_frac_denominator ucqo_g_border""><span class=""uc_q_object"">7</span></td></tr></table></div><table class=""ucqo_frac_frac""><tr><td class=""ucqo_frac_numerator""><span class=""uc_q_object"">150</span></td></tr><tr><td class=""ucqo_frac_denominator ucqo_g_border""><span class=""uc_q_object"">7</span></td></tr></table><tr><td class=""ucqo_frac_numerator""><span class=""uc_q_object"">150</span></td></tr><td class=""ucqo_frac_numerator""><span class=""uc_q_object"">150</span></td><span class=""uc_q_object"">150</span><tr><td class=""ucqo_frac_denominator ucqo_g_border""><span class=""uc_q_object"">7</span></td></tr><td class=""ucqo_frac_denominator ucqo_g_border""><span class=""uc_q_object"">7</span></td><span class=""uc_q_object"">7</span><span class=""uc_q_object"">）．</span>",第14章 一次函数,<em>答案：</em><em>解析：</em>,                答案：                                            解析：                            
http://www.tiku.cn/q/490080.html,            题目:            某产品每件成本10元，试销阶段每件产品的销售价x（元）与产品的日销售量y（件）之间的关系如下表：x（元）  15  20  30  …y（件）  25  20  10  …若日销售量y是销售价x的一次函数．求出日销售量y（件）与销售价x（元）的函数关系式：_____ ．        ,4、课题学习 选择方案,"<span class=""detailq"">题目:</span><div class=""per_answer"" data-answer=""y=-x+40""><span class=""uc_q_object"">某产品每件成本10元，试销阶段每件产品的销售价x（元）与产品的日销售量y（件）之间的关系如下表：<br><table class=""edittable""><tr><td width=""64"">x（元）</td>  <td width=""67"">15</td>  <td width=""67"">20</td>  <td width=""67"">30</td>  <td width=""67"">…</td></tr><tr><td>y（件）</td>  <td>25</td>  <td>20</td>  <td>10</td>  <td>…</td></tr></table>若日销售量y是销售价x的一次函数．求出日销售量y（件）与销售价x（元）的函数关系式：</span><u>_____</u> <span class=""uc_q_object"">．</span></div><span class=""uc_q_object"">某产品每件成本10元，试销阶段每件产品的销售价x（元）与产品的日销售量y（件）之间的关系如下表：<br><table class=""edittable""><tr><td width=""64"">x（元）</td>  <td width=""67"">15</td>  <td width=""67"">20</td>  <td width=""67"">30</td>  <td width=""67"">…</td></tr><tr><td>y（件）</td>  <td>25</td>  <td>20</td>  <td>10</td>  <td>…</td></tr></table>若日销售量y是销售价x的一次函数．求出日销售量y（件）与销售价x（元）的函数关系式：</span><br><table class=""edittable""><tr><td width=""64"">x（元）</td>  <td width=""67"">15</td>  <td width=""67"">20</td>  <td width=""67"">30</td>  <td width=""67"">…</td></tr><tr><td>y（件）</td>  <td>25</td>  <td>20</td>  <td>10</td>  <td>…</td></tr></table><tr><td width=""64"">x（元）</td>  <td width=""67"">15</td>  <td width=""67"">20</td>  <td width=""67"">30</td>  <td width=""67"">…</td></tr><td width=""64"">x（元）</td><td width=""67"">15</td><td width=""67"">20</td><td width=""67"">30</td><td width=""67"">…</td><tr><td>y（件）</td>  <td>25</td>  <td>20</td>  <td>10</td>  <td>…</td></tr><td>y（件）</td><td>25</td><td>20</td><td>10</td><td>…</td><u>_____</u><span class=""uc_q_object"">．</span>",第14章 一次函数,<em>答案：</em><em>解析：</em>,                答案：                                            解析：                            
http://www.tiku.cn/q/490159.html,            题目:            一个长方形的周长是10，一边长是x，则它的另一条边长y关于x的函数解析式是_____ ；x的取值范围是_____ ．        ,4、课题学习 选择方案,"<span class=""detailq"">题目:</span><div class=""per_answer"" data-answer=""y=5-x,0＜x＜5""><span class=""uc_q_object"">一个长方形的周长是10，一边长是x，则它的另一条边长y关于x的函数解析式是</span><u>_____</u> <span class=""uc_q_object"">；x的取值范围是</span><u>_____</u> <span class=""uc_q_object"">．</span></div><span class=""uc_q_object"">一个长方形的周长是10，一边长是x，则它的另一条边长y关于x的函数解析式是</span><u>_____</u><span class=""uc_q_object"">；x的取值范围是</span><u>_____</u><span class=""uc_q_object"">．</span>",第14章 一次函数,<em>答案：</em><em>解析：</em>,                答案：                                            解析：                            
http://www.tiku.cn/q/490160.html,            题目:            已知等腰△ABC的周长为12，设它的腰长为x，底边长为y，则y与x的函数关系式为_____ ，自变量x的取值范围为_____ ．        ,4、课题学习 选择方案,"<span class=""detailq"">题目:</span><div class=""per_answer"" data-answer=""y=12-2x,3＜x＜6""><span class=""uc_q_object"">已知等腰△ABC的周长为12，设它的腰长为x，底边长为y，则y与x的函数关系式为</span><u>_____</u> <span class=""uc_q_object"">，自变量x的取值范围为</span><u>_____</u> <span class=""uc_q_object"">．</span></div><span class=""uc_q_object"">已知等腰△ABC的周长为12，设它的腰长为x，底边长为y，则y与x的函数关系式为</span><u>_____</u><span class=""uc_q_object"">，自变量x的取值范围为</span><u>_____</u><span class=""uc_q_object"">．</span>",第14章 一次函数,<em>答案：</em><em>解析：</em>,                答案：                                            解析：                            
http://www.tiku.cn/q/490120.html,            题目:            一个不透明的口袋中装有只有颜色不同的2个白球和3个黑球，若往口袋中再放入x个白球和y个黑球后，从口袋中随机摸出一个黑球的概率为13，则y与x之间的函数关系式为12．        ,4、课题学习 选择方案,"<span class=""detailq"">题目:</span><div class=""per_answer"" data-answer=""见解析""><span class=""uc_q_object"">一个不透明的口袋中装有只有颜色不同的2个白球和3个黑球，若往口袋中再放入x个白球和y个黑球后，从口袋中随机摸出一个黑球的概率为</span><div class=""uc_q_object uc_q_fraction""><div class=""ucqo_frac""><table class=""ucqo_frac_frac""><tr><td class=""ucqo_frac_numerator""><span class=""uc_q_object"">1</span></td></tr><tr><td class=""ucqo_frac_denominator ucqo_g_border""><span class=""uc_q_object"">3</span></td></tr></table></div></div><span class=""uc_q_object"">，则y与x之间的函数关系式为</span><div class=""uc_q_object uc_q_fraction ucqo_g_solution ucqo_g_blank""><div class=""ucqo_frac""><table class=""ucqo_frac_frac""><tr><td class=""ucqo_frac_numerator"">1</td></tr><tr><td class=""ucqo_frac_denominator ucqo_g_border"">2</td></tr></table></div></div><span class=""uc_q_object"">．</span></div><span class=""uc_q_object"">一个不透明的口袋中装有只有颜色不同的2个白球和3个黑球，若往口袋中再放入x个白球和y个黑球后，从口袋中随机摸出一个黑球的概率为</span><div class=""uc_q_object uc_q_fraction""><div class=""ucqo_frac""><table class=""ucqo_frac_frac""><tr><td class=""ucqo_frac_numerator""><span class=""uc_q_object"">1</span></td></tr><tr><td class=""ucqo_frac_denominator ucqo_g_border""><span class=""uc_q_object"">3</span></td></tr></table></div></div><div class=""ucqo_frac""><table class=""ucqo_frac_frac""><tr><td class=""ucqo_frac_numerator""><span class=""uc_q_object"">1</span></td></tr><tr><td class=""ucqo_frac_denominator ucqo_g_border""><span class=""uc_q_object"">3</span></td></tr></table></div><table class=""ucqo_frac_frac""><tr><td class=""ucqo_frac_numerator""><span class=""uc_q_object"">1</span></td></tr><tr><td class=""ucqo_frac_denominator ucqo_g_border""><span class=""uc_q_object"">3</span></td></tr></table><tr><td class=""ucqo_frac_numerator""><span class=""uc_q_object"">1</span></td></tr><td class=""ucqo_frac_numerator""><span class=""uc_q_object"">1</span></td><span class=""uc_q_object"">1</span><tr><td class=""ucqo_frac_denominator ucqo_g_border""><span class=""uc_q_object"">3</span></td></tr><td class=""ucqo_frac_denominator ucqo_g_border""><span class=""uc_q_object"">3</span></td><span class=""uc_q_object"">3</span><span class=""uc_q_object"">，则y与x之间的函数关系式为</span><div class=""uc_q_object uc_q_fraction ucqo_g_solution ucqo_g_blank""><div class=""ucqo_frac""><table class=""ucqo_frac_frac""><tr><td class=""ucqo_frac_numerator"">1</td></tr><tr><td class=""ucqo_frac_denominator ucqo_g_border"">2</td></tr></table></div></div><div class=""ucqo_frac""><table class=""ucqo_frac_frac""><tr><td class=""ucqo_frac_numerator"">1</td></tr><tr><td class=""ucqo_frac_denominator ucqo_g_border"">2</td></tr></table></div><table class=""ucqo_frac_frac""><tr><td class=""ucqo_frac_numerator"">1</td></tr><tr><td class=""ucqo_frac_denominator ucqo_g_border"">2</td></tr></table><tr><td class=""ucqo_frac_numerator"">1</td></tr><td class=""ucqo_frac_numerator"">1</td><tr><td class=""ucqo_frac_denominator ucqo_g_border"">2</td></tr><td class=""ucqo_frac_denominator ucqo_g_border"">2</td><span class=""uc_q_object"">．</span>",第14章 一次函数,<em>答案：</em><em>解析：</em>,                答案：                                            解析：                            
http://www.tiku.cn/q/490174.html,            题目:            已知一个等腰三角形的周长为16，则腰长y关于底边长x的函数关系式（写出x的取值范围）为x2．        ,4、课题学习 选择方案,"<span class=""detailq"">题目:</span><div class=""per_answer"" data-answer=""见解析""><span class=""uc_q_object"">已知一个等腰三角形的周长为16，则腰长y关于底边长x的函数关系式（写出x的取值范围）为</span><div class=""uc_q_object uc_q_fraction ucqo_g_solution ucqo_g_blank""><div class=""ucqo_frac""><table class=""ucqo_frac_frac""><tr><td class=""ucqo_frac_numerator"">x</td></tr><tr><td class=""ucqo_frac_denominator ucqo_g_border"">2</td></tr></table></div></div><span class=""uc_q_object"">．</span></div><span class=""uc_q_object"">已知一个等腰三角形的周长为16，则腰长y关于底边长x的函数关系式（写出x的取值范围）为</span><div class=""uc_q_object uc_q_fraction ucqo_g_solution ucqo_g_blank""><div class=""ucqo_frac""><table class=""ucqo_frac_frac""><tr><td class=""ucqo_frac_numerator"">x</td></tr><tr><td class=""ucqo_frac_denominator ucqo_g_border"">2</td></tr></table></div></div><div class=""ucqo_frac""><table class=""ucqo_frac_frac""><tr><td class=""ucqo_frac_numerator"">x</td></tr><tr><td class=""ucqo_frac_denominator ucqo_g_border"">2</td></tr></table></div><table class=""ucqo_frac_frac""><tr><td class=""ucqo_frac_numerator"">x</td></tr><tr><td class=""ucqo_frac_denominator ucqo_g_border"">2</td></tr></table><tr><td class=""ucqo_frac_numerator"">x</td></tr><td class=""ucqo_frac_numerator"">x</td><tr><td class=""ucqo_frac_denominator ucqo_g_border"">2</td></tr><td class=""ucqo_frac_denominator ucqo_g_border"">2</td><span class=""uc_q_object"">．</span>",第14章 一次函数,<em>答案：</em><em>解析：</em>,                答案：                                            解析：                            
http://www.tiku.cn/q/490210.html,            题目:            某地居民用电的标准为每度电0.47元，则电费y（元）与用电度数x（度）之间的函数表达式为_____ ；当用电30度时，应交电费_____ 元．        ,4、课题学习 选择方案,"<span class=""detailq"">题目:</span><div class=""per_answer"" data-answer=""y=0.47x（x≥0）,14""><span class=""uc_q_object"">某地居民用电的标准为每度电0.47元，则电费y（元）与用电度数x（度）之间的函数表达式为</span><u>_____</u> <span class=""uc_q_object"">；当用电30度时，应交电费</span><u>_____</u> <span class=""uc_q_object"">元．</span></div><span class=""uc_q_object"">某地居民用电的标准为每度电0.47元，则电费y（元）与用电度数x（度）之间的函数表达式为</span><u>_____</u><span class=""uc_q_object"">；当用电30度时，应交电费</span><u>_____</u><span class=""uc_q_object"">元．</span>",第14章 一次函数,<em>答案：</em><em>解析：</em>,                答案：                                            解析：                            
http://www.tiku.cn/q/490230.html,            题目:            曾子伟叔叔的庄园里已有50棵树，他决定今后每年栽2棵树，则曾叔叔庄园树木的总数y（棵）与年数x的函数关系式为_____ ，它是_____ 函数．        ,4、课题学习 选择方案,"<span class=""detailq"">题目:</span><div class=""per_answer"" data-answer=""y=2x+50,一次""><span class=""uc_q_object"">曾子伟叔叔的庄园里已有50棵树，他决定今后每年栽2棵树，则曾叔叔庄园树木的总数y（棵）与年数x的函数关系式为</span><u>_____</u> <span class=""uc_q_object"">，它是</span><u>_____</u> <span class=""uc_q_object"">函数．</span></div><span class=""uc_q_object"">曾子伟叔叔的庄园里已有50棵树，他决定今后每年栽2棵树，则曾叔叔庄园树木的总数y（棵）与年数x的函数关系式为</span><u>_____</u><span class=""uc_q_object"">，它是</span><u>_____</u><span class=""uc_q_object"">函数．</span>",第14章 一次函数,<em>答案：</em><em>解析：</em>,                答案：                                            解析：                            
http://www.tiku.cn/q/490240.html,            题目:            东方超市鲜鸡蛋每个0.4元，那么所付款y元与买鲜鸡蛋个数x（个）之间的函数关系式是_____ ．        ,4、课题学习 选择方案,"<span class=""detailq"">题目:</span><div class=""per_answer"" data-answer=""y=0.4x（x≥0）""><span class=""uc_q_object"">东方超市鲜鸡蛋每个0.4元，那么所付款y元与买鲜鸡蛋个数x（个）之间的函数关系式是</span><u>_____</u> <span class=""uc_q_object"">．</span></div><span class=""uc_q_object"">东方超市鲜鸡蛋每个0.4元，那么所付款y元与买鲜鸡蛋个数x（个）之间的函数关系式是</span><u>_____</u><span class=""uc_q_object"">．</span>",第14章 一次函数,<em>答案：</em><em>解析：</em>,                答案：                                            解析：                            
http://www.tiku.cn/q/490250.html,            题目:            重庆市家庭电话月租费为25元，市内通话费平均每次为0.2元．若莹莹家上个月共打出市内电话a次，那么上个月莹莹家应付费y与a之间的关系为_____ ，若你家上个月共打出市内电话100次，那么你家应付费_____ 元．        ,4、课题学习 选择方案,"<span class=""detailq"">题目:</span><div class=""per_answer"" data-answer=""y=25+0.2a,45""><span class=""uc_q_object"">重庆市家庭电话月租费为25元，市内通话费平均每次为0.2元．若莹莹家上个月共打出市内电话a次，那么上个月莹莹家应付费y与a之间的关系为</span><u>_____</u> <span class=""uc_q_object"">，若你家上个月共打出市内电话100次，那么你家应付费</span><u>_____</u> <span class=""uc_q_object"">元．</span></div><span class=""uc_q_object"">重庆市家庭电话月租费为25元，市内通话费平均每次为0.2元．若莹莹家上个月共打出市内电话a次，那么上个月莹莹家应付费y与a之间的关系为</span><u>_____</u><span class=""uc_q_object"">，若你家上个月共打出市内电话100次，那么你家应付费</span><u>_____</u><span class=""uc_q_object"">元．</span>",第14章 一次函数,<em>答案：</em><em>解析：</em>,                答案：                                            解析：                            
http://www.tiku.cn/q/490200.html,            题目:            已知矩形的长为5cm，宽为3cm，如果这个矩形的长和宽各增加x（cm），那么它的周长增加y（cm）．请写出y与x的函数解析式_____ ．        ,4、课题学习 选择方案,"<span class=""detailq"">题目:</span><div class=""per_answer"" data-answer=""y=4x""><span class=""uc_q_object"">已知矩形的长为5cm，宽为3cm，如果这个矩形的长和宽各增加x（cm），那么它的周长增加y（cm）．请写出y与x的函数解析式</span><u>_____</u> <span class=""uc_q_object"">．</span></div><span class=""uc_q_object"">已知矩形的长为5cm，宽为3cm，如果这个矩形的长和宽各增加x（cm），那么它的周长增加y（cm）．请写出y与x的函数解析式</span><u>_____</u><span class=""uc_q_object"">．</span>",第14章 一次函数,<em>答案：</em><em>解析：</em>,                答案：                                            解析：                            
http://www.tiku.cn/q/490220.html,            题目:            某音像社对外出租的光盘的收费方法是：每张光盘出租后的头两天，每天收0.8元，以后每天收0.5元，那么一张光盘在出租后n天（n≥2）应收租金_____ 元．        ,4、课题学习 选择方案,"<span class=""detailq"">题目:</span><div class=""per_answer"" data-answer=""0.5n+0.6""><span class=""uc_q_object"">某音像社对外出租的光盘的收费方法是：每张光盘出租后的头两天，每天收0.8元，以后每天收0.5元，那么一张光盘在出租后n天（n≥2）应收租金</span><u>_____</u> <span class=""uc_q_object"">元．</span></div><span class=""uc_q_object"">某音像社对外出租的光盘的收费方法是：每张光盘出租后的头两天，每天收0.8元，以后每天收0.5元，那么一张光盘在出租后n天（n≥2）应收租金</span><u>_____</u><span class=""uc_q_object"">元．</span>",第14章 一次函数,<em>答案：</em><em>解析：</em>,                答案：                                            解析：                            
